-73.977857	40.751812
-73.989605	40.741675
-73.987605	40.719658
-74.005627	40.725877
-73.954305	40.766283
-73.954596	40.764068
-73.985904	40.768074
-73.947134	40.775767
-73.981425	40.781136
-73.975907	40.75023
-73.982528	40.723452
-73.965177	40.791132
-73.985676	40.751064
-73.992456	40.694248
-73.97155	40.797436
-73.993565	40.721675
-73.988573	40.758952
-73.988835	40.7268
-73.985731	40.722016
-73.998225	40.740508
-73.960107	40.761974
-74.015811	40.711113
-73.991975	40.759291
-73.988208	40.760282
-73.971873	40.781697
-73.922788	40.760728
-73.955203	40.77959
-73.988343	40.757048
-73.987235	40.724868
-73.976885	40.748083
-73.992188	40.738124
-73.998342	40.751898
-73.909601	40.74499
-73.903127	40.746272
-73.965972	40.80045
-74.003993	40.732065
-73.953302	40.77595
-74.008278	40.716505
-73.995145	40.739925
-73.975938	40.74069
-73.95018	40.785338
-73.983766	40.762
-74.008506	40.709584
-73.985222	40.761127
-73.920555	40.743102
-73.987048	40.743897
-73.987593	40.770634
-73.986558	40.727347
-73.981678	40.7294
-73.965782	40.759393
-74.002339	40.750341
-73.981612	40.74364
-73.781884	40.64487
-73.986772	40.759097
-74.002051	40.750874
-73.968977	40.798705
-73.982592	40.723467
-73.967505	40.762242
-74.00104	40.731598
-73.988329	40.719937
-73.965772	40.805053
-73.954137	40.770238
-73.962765	40.758451
-73.988846	40.777579
-73.945125	40.77859
-73.782006	40.644835
-73.984438	40.780007
-73.974476	40.742101
-74.004457	40.741938
-73.970294	40.799133
-73.989001	40.774293
-74.008665	40.726172
-73.781832	40.644817
-73.981886	40.748644
-73.874835	40.774033
-73.981479	40.732477
-74.004779	40.751965
-73.976578	40.76483
-73.969658	40.76328
-74.000613	40.71835
-74.004008	40.747842
-73.983827	40.749342
-73.973014	40.7484
-73.948795	40.780878
-73.983382	40.749085
-73.987108	40.744543
-73.988696	40.736985
-73.976094	40.740224
-74.005507	40.74069
-73.985675	40.722165
-73.982499	40.772052
-73.980613	40.746443
-73.999768	40.72389
-73.98788	40.724065
-73.987992	40.737957
-73.980712	40.721362
-74.004698	40.75197
-73.983582	40.730194
-73.976817	40.779683
-73.975292	40.73305
-73.999378	40.730028
-73.984092	40.743715
-73.986597	40.756515
-73.973773	40.756242
-74.003963	40.725621
-74.01589	40.711358
-73.972018	40.762303
-73.978967	40.761328
-73.993296	40.752357
-73.968483	40.754763
-73.995691	40.749394
-73.981205	40.73897
-73.776793	40.64555
-74.00146	40.74187
-73.998682	40.732152
-73.78205	40.64485
-73.990717	40.719382
-74.002005	40.750904
-73.977943	40.729528
-73.970238	40.789292
-73.986997	40.750717
-73.995707	40.732852
-74.003893	40.716972
-73.910593	40.767303
-73.969265	40.751988
-73.972727	40.744413
-73.996544	40.74271
-74.004045	40.710522
-73.982189	40.774135
-73.985583	40.735137
-73.982528	40.723452
-73.993805	40.752421
-73.991243	40.750235
-73.911414	40.761361
-73.872159	40.774555
-73.988448	40.722763
-73.982258	40.765253
-73.969112	40.79559
-73.937663	40.753795
-73.889847	40.870693
-73.99153	40.749673
-73.994874	40.750186
-73.984149	40.725537
-73.856454	40.908987
-73.966603	40.77296
-73.987815	40.72823
-73.94532	40.784385
-73.988372	40.721618
-73.98724	40.713657
-73.955403	40.78281
-74.00245	40.734495
-74.004554	40.752213
-73.913262	40.756263
-73.979205	40.76659
-73.945488	40.799248
-73.980967	40.730307
-73.982742	40.748573
-74.007635	40.706413
-73.972148	40.793819
-73.991538	40.74969
-73.988938	40.752377
-73.991037	40.765103
-73.873197	40.774473
-73.781835	40.644417
-73.88157	40.746438
-73.990635	40.75633
-73.961735	40.805525
-73.982853	40.725207
-73.981773	40.790385
-73.978875	40.765968
-73.994725	40.744657
-73.991481	40.749678
-73.964166	40.770968
-73.948174	40.789658
-73.988418	40.748953
-73.961908	40.802198
-73.976535	40.752015
-73.953728	40.742082
-73.951888	40.775333
-73.984265	40.724908
-73.948268	40.825575
-73.952377	40.789565
-73.935271	40.796196
-73.979709	40.766425
-73.954507	40.765968
-73.860068	40.728355
-73.96424	40.767895
-73.976153	40.750792
-74.000308	40.722495
-73.978588	40.777871
-73.977371	40.76536
-74.00867	40.72617
-73.906378	40.81997
-73.98828	40.71984
-73.983868	40.761058
-73.976938	40.75201
-74.002111	40.750623
-73.937473	40.8003
-73.962153	40.763743
-73.917648	40.78367
-73.971561	40.782235
-73.86859	40.900272
-73.95586	40.763996
-74.003177	40.739033
-73.948911	40.69548
-73.996352	40.741174
-73.984733	40.748618
-73.971161	40.675256
-74.01162	40.708012
-73.892518	40.750996
-73.994697	40.750503
-73.972862	40.74332
-73.978362	40.73696
-73.898903	40.771198
-73.953368	40.774431
-73.963358	40.714272
-73.989319	40.757848
-73.923181	40.760977
-73.99047	40.757708
-73.969242	40.754463
-73.992272	40.74923
-73.971628	40.763165
-73.951922	40.781192
-73.790463	40.646734
-74.005901	40.736188
-73.99719	40.72548
-73.988035	40.749068
-73.86168	40.768328
-74.158108	40.613433
-73.987249	40.738904
-73.99051	40.756438
-73.984705	40.67535
-73.984977	40.781932
-73.984692	40.7815
-73.99366	40.724482
-73.958582	40.807448
-73.97684	40.751833
-73.994723	40.750353
-73.948495	40.774128
-73.861698	40.768392

