-73.990947	40.733882
-73.980012	40.781287
-73.98294	40.751197
-73.979357	40.763718
-73.970752	40.762935
-73.988987	40.73401
-74.004428	40.738013
-73.995572	40.733373
-73.997547	40.745787
-73.978138	40.763899
-73.997572	40.718738
-73.990997	40.75049
-73.949545	40.776987
-73.955168	40.77918
-73.975425	40.789548
-73.96143	40.760274
-73.98652	40.755938
-73.972463	40.755262
-74.019787	40.704112
-73.991006	40.765879
-73.954672	40.76387
-73.964563	40.807217
-73.986097	40.752157
-73.975555	40.789223
-73.940222	40.809247
-73.97928	40.763487
-73.982252	40.775165
-73.987176	40.721054
-74.006666	40.73139
-73.997319	40.714249
-73.973558	40.764709
-73.971211	40.751354
-73.991365	40.751327
-74.004734	40.707294
-73.983569	40.758516
-73.921288	40.766815
-73.947886	40.774896
-74.016497	40.709797
-73.978392	40.734415
-73.955623	40.785368
-73.98325	40.730475
-74.000947	40.720582
-73.980533	40.730458
-73.986842	40.721062
-73.999368	40.722358
-73.976397	40.780775
-73.989422	40.740427
-73.990308	40.728926
-73.977724	40.755942
-73.990873	40.736464
-73.977086	40.779923
-73.96848	40.754995
-73.956251	40.772105
-73.998912	40.728193
-73.978357	40.752086
-73.971044	40.758278
-73.986158	40.776978
-73.95578	40.781872
-73.97326	40.764567
-73.995413	40.725322
-73.99307	40.728788
-73.970663	40.79642
-73.991077	40.749872
-73.999147	40.71909
-74.006	40.735732
-73.985375	40.759074
-73.919188	40.758765
-73.975308	40.761179
-73.986789	40.761542
-73.997546	40.720914
-73.968908	40.759139
-73.975135	40.789543
-73.991196	40.723468
-73.991831	40.716082
-73.990845	40.760791
-73.992046	40.723887
-73.994473	40.740372
-74.001296	40.731125
-73.998313	40.729502
-73.983255	40.737248
-74.014868	40.714297
-73.989552	40.777825
-73.994528	40.743537
-73.981917	40.762405
-73.975107	40.762097
-73.988595	40.731313
-73.979023	40.761934
-73.998798	40.723175
-74.005287	40.738594
-73.992315	40.750848
-74.001834	40.732524
-73.979377	40.776402
-73.993018	40.73663
-73.967663	40.791955
-73.998283	40.723693
-73.975333	40.724982
-74.015652	40.715287
-73.951393	40.782543
-73.997073	40.745582
-73.951396	40.779262
-73.980282	40.763105
-73.981288	40.781178
-74.001199	40.746796
-73.94958	40.772698
-73.965748	40.805225
-73.976208	40.744515
-74.000702	40.740065
-73.97791	40.783583
-74.018205	40.705135
-73.974391	40.784043
-73.951207	40.783172
-73.971435	40.751078
-73.968997	40.755832
-73.982287	40.777053
-74.007393	40.740125
-73.996247	40.732408
-73.98131	40.774903
-74.009322	40.710906
-73.994831	40.734852
-73.964319	40.719038
-73.949196	40.781749
-73.988811	40.734737
-74.007753	40.751807
-73.989868	40.756689
-73.973053	40.764331
-73.928333	40.774934
-73.989845	40.762352
-73.971467	40.750793
-73.978378	40.73442
-73.976155	40.789012
-73.981425	40.743912
-73.986685	40.751452
-73.985943	40.727058
-73.982382	40.727557
-73.961083	40.718923
-73.971055	40.793203
-74.004645	40.729597
-73.990124	40.756973
-73.978074	40.753887
-74.013202	40.706722
-73.983258	40.771189
-74.008082	40.74224
-74.010272	40.719593
-73.975188	40.765058
-73.98285	40.777122
-73.971111	40.748202
-73.965847	40.76592
-74.010782	40.72357
-73.954448	40.77
-74.001258	40.727733
-74.001622	40.730877
-73.986698	40.722243
-73.980317	40.738805
-73.978115	40.745685
-73.999748	40.743732
-73.978572	40.75258
-73.90595	40.764195
-73.953203	40.790797
-73.985491	40.76113
-73.98393	40.762659
-73.979334	40.763974
-73.971322	40.795428
-73.992618	40.702693
-74.003525	40.723653
-73.986186	40.761859
-73.989673	40.734288
-73.99069	40.770253
-73.985478	40.746116
-74.011055	40.723595
-74.001555	40.733865
-74.014662	40.715572
-73.978588	40.777615
-73.973938	40.796738
-73.870472	40.773695
-73.935602	40.753568
-73.978182	40.74566
-73.978344	40.777271
-73.982685	40.75536
-73.989644	40.7295
-73.97831	40.730947
