-73.992367	40.66164
-73.983035	40.75333
-73.977988	40.751375
-73.998098	40.760908
-73.964122	40.756787
-73.95694	40.708832
-73.976292	40.759392
-73.970497	40.799155
-73.963053	40.7117
-73.997458	40.74318
-73.894735	40.85121
-74.004552	40.757272
-73.989658	40.723172
-73.928585	40.736245
-73.99155	40.729623
-73.984427	40.746115
-73.982793	40.7356
-73.988937	40.748617
-73.98861	40.731375
-73.976976	40.73905
-74.007599	40.715206
-73.989212	40.740963
-73.960964	40.709586
-73.994242	40.694905
-73.967636	40.756257
-73.986027	40.747164
-73.980668	40.738344
-73.869341	40.749089
-74.005362	40.718558
-73.953591	40.782317
-73.974978	40.755743
-73.967578	40.802855
-73.97253	40.74635
-73.991308	40.75026
-74.004282	40.75018
-73.948293	40.682687
-74.009223	40.71055
-73.952002	40.781492
-73.946722	40.718045
-73.972288	40.753022
-73.936052	40.822125
-73.981432	40.763446
-73.980605	40.730077
-73.914423	40.736903
-74.004695	40.740742
-73.956218	40.767481
-73.963827	40.757855
-73.97055	40.756442
-73.985314	40.713205
-73.978917	40.740579
-73.984729	40.743035
-73.996024	40.722611
-73.849179	40.727785
-73.979492	40.679423
-73.993846	40.75636
-73.988481	40.736409
-74.01558	40.706603
-73.867154	40.768845
-74.007509	40.741071
-73.954968	40.805019
